NUM_VENDA,ID_LAN,NUM_DOCUMENTO,COD_COLIGADA,COD_EMPREENDIMENTO,CODTDO,ChaveCliente,DATAVENCIMENTO,DATABAIXA,VALOR_LIQUIDO,VALORBAIXA,SALDO,CM,STATUS_PAGAMENTO,DIAS_ATRASO,FAIXA_ATRASO,ENCARGOS
51669,106820,DOC-7289,47,195,18,3-8979,2024-04-15,2024-04-21,2195.94,835.50,1360.44,4.99,Baixado parcialmente,6,Fase 1 - 01 a 29 dias,50.60
72372,106821,DOC-8767,47,195,71,2-1365,2025-01-28,2025-02-19,386.47,268.18,118.29,3.40,Baixado parcialmente,22,Fase 1 - 01 a 29 dias,11.58
35109,106822,DOC-8058,42,833,18,3-1548,2026-04-25,,1227.24,0.00,1227.24,46.19,Em Aberto,141,Fase 4 - 91+ dias,85.87
63283,106823,DOC-5585,17,363,20,7-3276,2025-07-15,,2626.77,0.00,2626.77,430.79,Em Aberto,425,Fase 4 - 91+ dias,369.27
42179,106824,DOC-4943,37,839,18,5-7617,2024-10-10,2024-10-17,2743.70,2743.70,0.00,4.32,Baixado,7,Fase 1 - 01 a 29 dias,54.92
27514,106825,DOC-5205,21,132,18,7-5042,2025-07-25,2025-10-21,4278.69,4278.69,0.00,72.87,Baixado,88,Fase 3 - 61 a 90 dias,188.36
15793,106826,DOC-5535,37,839,71,5-4540,2024-09-05,2024-09-11,203.51,203.51,0.00,0.21,Baixado,6,Fase 1 - 01 a 29 dias,4.46
20530,106827,DOC-5178,34,704,20,7-9639,2025-07-20,2025-08-13,4083.60,2189.37,1894.23,36.27,Baixado parcialmente,24,Fase 1 - 01 a 29 dias,100.40
24269,106828,DOC-5509,9,684,18,7-9639,2024-12-20,2024-12-20,1629.07,1629.07,0.00,0.00,Baixado,0,Fase 1 - 01 a 29 dias,0.00
64474,106829,DOC-9673,49,840,18,2-3947,2025-05-15,2025-06-22,1898.20,1898.20,0.00,13.09,Baixado,38,Fase 2 - 30 a 60 dias,53.17
89062,106830,DOC-1125,51,312,18,2-5510,2026-01-15,2026-01-21,2878.23,2878.23,0.00,4.55,Baixado,6,Fase 1 - 01 a 29 dias,58.06
70300,106831,DOC-4244,44,286,20,2-6398,2024-09-20,,3354.40,0.00,3354.40,937.91,Em Aberto,723,Fase 4 - 91+ dias,882.05
54296,106832,DOC-7025,44,286,20,2-7581,2024-09-20,2024-11-20,6095.69,5159.93,935.76,69.10,Baixado parcialmente,61,Fase 3 - 61 a 90 dias,213.46
52864,106833,DOC-3279,28,623,18,2-2254,2024-02-28,2024-05-16,3524.07,3524.07,0.00,58.66,Baixado,78,Fase 3 - 61 a 90 dias,176.64
74166,106834,DOC-9624,8,984,18,2-7504,2024-11-25,2024-12-16,4539.73,4539.73,0.00,13.76,Baixado,21,Fase 1 - 01 a 29 dias,109.99
82238,106835,DOC-8316,58,636,18,4-7628,2026-06-05,2026-06-05,4132.94,3352.70,780.24,0.00,Baixado parcialmente,0,Fase 1 - 01 a 29 dias,0.00
52217,106836,DOC-7644,17,363,18,4-6353,2025-11-25,2025-12-01,3392.12,3392.12,0.00,4.14,Baixado,6,Fase 1 - 01 a 29 dias,76.90
98149,106837,DOC-9328,49,893,20,6-3528,2024-12-15,2025-02-14,4000.95,4000.95,0.00,76.45,Baixado,61,Fase 3 - 61 a 90 dias,139.45
33889,106838,DOC-7033,2,834,20,5-3578,2024-04-25,2024-06-30,1332.43,1332.43,0.00,15.83,Baixado,66,Fase 3 - 61 a 90 dias,53.54
12838,106839,DOC-1106,44,762,18,4-5679,2024-02-10,2024-02-14,1049.22,1049.22,0.00,0.72,Baixado,4,Fase 1 - 01 a 29 dias,21.00
99268,106840,DOC-8180,17,792,67,5-2654,2026-03-20,,516.27,0.00,516.27,36.04,Em Aberto,177,Fase 4 - 91+ dias,36.22
87775,106841,DOC-8260,2,834,18,4-6173,2025-12-05,2025-12-07,1528.93,931.64,597.29,0.67,Baixado parcialmente,2,Fase 1 - 01 a 29 dias,29.97
86206,106842,DOC-4988,25,224,67,6-2757,2025-08-25,2025-08-27,1410.34,1410.34,0.00,1.06,Baixado,2,Fase 1 - 01 a 29 dias,33.00
33333,106843,DOC-6990,28,623,18,5-2196,2026-07-10,,3792.01,0.00,3792.01,75.37,Em Aberto,65,Fase 3 - 61 a 90 dias,169.38
60237,106844,DOC-8201,47,100,18,2-8359,2026-02-15,,2980.27,0.00,2980.27,204.36,Em Aberto,210,Fase 4 - 91+ dias,266.43
51430,106845,DOC-9495,19,858,18,4-2428,2025-07-10,2025-08-07,1637.88,1637.88,0.00,12.73,Baixado,28,Fase 1 - 01 a 29 dias,51.75
61132,106846,DOC-9986,2,620,20,4-3413,2024-01-28,2024-01-28,1243.04,1243.04,0.00,0.00,Baixado,0,Fase 1 - 01 a 29 dias,0.00
11316,106847,DOC-3590,19,913,18,2-4428,2026-01-10,2026-09-03,1676.78,1676.78,0.00,92.68,Baixado,236,Fase 4 - 91+ dias,151.34
77685,106848,DOC-7565,49,893,67,2-1099,2026-07-20,,609.60,0.00,609.60,7.56,Em Aberto,55,Fase 2 - 30 a 60 dias,24.72
41478,106849,DOC-6957,44,286,20,2-8130,2026-02-20,2026-07-04,4640.16,4640.16,0.00,141.61,Baixado,134,Fase 4 - 91+ dias,279.22
53494,106850,DOC-4684,31,532,20,5-1753,2025-02-15,2025-03-28,3169.79,1596.10,1573.69,24.58,Baixado parcialmente,41,Fase 2 - 30 a 60 dias,104.04
96856,106851,DOC-6787,49,893,20,3-8736,2025-06-10,2025-06-10,1510.63,739.11,771.52,0.00,Baixado parcialmente,0,Fase 1 - 01 a 29 dias,0.00
25325,106852,DOC-2043,21,132,71,5-9044,2025-07-28,2025-09-12,377.36,130.18,247.18,6.57,Baixado parcialmente,46,Fase 2 - 30 a 60 dias,13.22
10356,106853,DOC-2823,8,984,20,7-6516,2025-06-10,2025-06-12,4505.90,4505.90,0.00,1.56,Baixado,2,Fase 1 - 01 a 29 dias,83.29
97027,106854,DOC-7454,63,189,20,6-6246,2024-12-10,2025-01-15,4238.14,2146.11,2092.03,36.88,Baixado parcialmente,36,Fase 2 - 30 a 60 dias,139.47
42902,106855,DOC-8458,8,670,20,3-8141,2025-03-05,2025-03-05,3088.14,3088.14,0.00,0.00,Baixado,0,Fase 1 - 01 a 29 dias,0.00
66897,106856,DOC-8706,47,195,20,4-8815,2025-06-05,,1066.23,0.00,1066.23,147.54,Em Aberto,465,Fase 4 - 91+ dias,191.68
81855,106857,DOC-5060,21,132,20,4-7562,2026-07-28,,4783.26,0.00,4783.26,54.78,Em Aberto,47,Fase 2 - 30 a 60 dias,162.07
49901,106858,DOC-1765,42,689,20,3-8629,2024-06-15,,2944.27,0.00,2944.27,898.26,Em Aberto,820,Fase 4 - 91+ dias,748.10
36344,106859,DOC-9439,21,323,20,6-7371,2024-02-10,2024-04-12,5156.11,5156.11,0.00,78.29,Baixado,62,Fase 3 - 61 a 90 dias,213.49
52634,106860,DOC-9101,47,100,71,7-3064,2026-02-28,2026-04-12,511.20,511.20,0.00,5.44,Baixado,43,Fase 2 - 30 a 60 dias,17.93
41753,106861,DOC-7698,19,858,20,3-6814,2024-05-28,2024-08-17,1824.06,1824.06,0.00,57.83,Baixado,81,Fase 3 - 61 a 90 dias,89.06
67379,106862,DOC-5359,56,720,20,4-3413,2024-10-15,2024-10-23,3323.79,3323.79,0.00,5.87,Baixado,8,Fase 1 - 01 a 29 dias,85.27
45675,106863,DOC-3965,47,100,20,5-7617,2024-08-25,2024-08-31,3329.12,3329.12,0.00,2.73,Baixado,6,Fase 1 - 01 a 29 dias,80.24
51031,106864,DOC-9371,2,620,18,3-1291,2025-01-25,2025-02-03,3365.69,3365.69,0.00,12.07,Baixado,9,Fase 1 - 01 a 29 dias,84.60
70057,106865,DOC-8783,9,684,20,2-4557,2025-12-10,2026-01-24,2020.17,662.75,1357.42,20.91,Baixado parcialmente,45,Fase 2 - 30 a 60 dias,66.75
82810,106866,DOC-6862,2,834,18,6-7082,2026-04-05,,3324.09,0.00,3324.09,72.06,Em Aberto,161,Fase 4 - 91+ dias,249.77
41435,106867,DOC-3604,2,834,20,5-3805,2024-11-10,2024-12-08,1359.01,1359.01,0.00,9.23,Baixado,28,Fase 1 - 01 a 29 dias,36.56
44985,106868,DOC-6618,42,689,20,5-3578,2026-09-10,,4148.70,0.00,4148.70,4.90,Em Aberto,3,Fase 1 - 01 a 29 dias,99.18
60166,106869,DOC-7666,23,683,20,6-4678,2026-05-10,,2501.02,0.00,2501.02,120.83,Em Aberto,126,Fase 4 - 91+ dias,137.95
46660,106870,DOC-2731,8,984,20,6-9582,2024-04-20,,6230.24,0.00,6230.24,1216.27,Em Aberto,876,Fase 4 - 91+ dias,2031.31
99603,106871,DOC-7310,51,312,67,5-3513,2025-05-05,2025-06-07,940.61,940.61,0.00,10.48,Baixado,33,Fase 2 - 30 a 60 dias,30.19
25623,106872,DOC-1677,19,858,20,4-6375,2026-07-10,2026-07-13,3253.22,1725.61,1527.61,2.62,Baixado parcialmente,3,Fase 1 - 01 a 29 dias,61.51
15564,106873,DOC-1128,17,792,20,6-9700,2024-02-05,2024-03-20,2021.38,2021.38,0.00,21.34,Baixado,44,Fase 2 - 30 a 60 dias,72.88
46715,106874,DOC-4557,25,224,20,7-3030,2026-02-05,2026-02-15,5801.09,5801.09,0.00,22.91,Baixado,10,Fase 1 - 01 a 29 dias,134.27
77396,106875,DOC-9873,63,189,20,2-5797,2026-05-15,2026-05-16,2412.47,2412.47,0.00,0.63,Baixado,1,Fase 1 - 01 a 29 dias,49.40
67625,106876,DOC-9983,10,785,20,5-1753,2024-11-28,2024-12-04,4342.27,4342.27,0.00,7.11,Baixado,6,Fase 1 - 01 a 29 dias,95.57
15719,106877,DOC-7543,10,387,71,2-5314,2025-09-20,2025-10-14,787.06,787.06,0.00,3.91,Baixado,24,Fase 1 - 01 a 29 dias,23.19
15469,106878,DOC-4243,28,623,18,2-2091,2026-07-05,2026-07-20,3966.73,3966.73,0.00,15.72,Baixado,15,Fase 1 - 01 a 29 dias,98.05
10682,106879,DOC-5688,9,735,20,2-1893,2024-11-25,2025-02-16,5665.42,5665.42,0.00,116.86,Baixado,83,Fase 3 - 61 a 90 dias,253.98
61171,106880,DOC-3357,8,670,18,3-5078,2026-08-20,,3006.94,0.00,3006.94,19.11,Em Aberto,24,Fase 1 - 01 a 29 dias,81.98
99268,106881,DOC-8649,17,792,67,5-2654,2026-05-20,2026-07-11,528.84,528.84,0.00,4.74,Baixado,52,Fase 2 - 30 a 60 dias,21.49
73101,106882,DOC-6776,42,833,20,3-6532,2024-12-15,2025-01-09,4119.12,4119.12,0.00,40.72,Baixado,25,Fase 1 - 01 a 29 dias,127.18
22024,106883,DOC-2297,58,636,71,3-4093,2026-03-15,2026-03-24,520.91,520.91,0.00,1.75,Baixado,9,Fase 1 - 01 a 29 dias,13.10
78293,106884,DOC-5268,2,620,18,5-9044,2025-12-25,2026-01-02,3201.01,3201.01,0.00,9.07,Baixado,8,Fase 1 - 01 a 29 dias,79.55
76481,106885,DOC-5924,49,893,20,2-9527,2024-02-05,2024-08-25,3752.25,2288.04,1464.21,196.42,Baixado parcialmente,202,Fase 4 - 91+ dias,355.01
10895,106886,DOC-5007,56,720,71,4-8698,2025-04-20,2025-05-29,399.92,116.17,283.75,3.90,Baixado parcialmente,39,Fase 2 - 30 a 60 dias,13.42
67379,106887,DOC-8178,56,720,20,4-3413,2025-03-15,2025-03-19,3094.97,3094.97,0.00,2.38,Baixado,4,Fase 1 - 01 a 29 dias,72.46
75317,106888,DOC-7254,37,839,71,2-9530,2025-04-10,2025-06-22,399.65,399.65,0.00,10.88,Baixado,73,Fase 3 - 61 a 90 dias,19.57
36113,106889,DOC-6298,19,858,20,6-8121,2025-08-15,2025-09-05,2351.65,2351.65,0.00,15.81,Baixado,21,Fase 1 - 01 a 29 dias,62.31
10682,106890,DOC-4141,9,735,20,2-1893,2025-05-25,2025-07-04,5583.76,5583.76,0.00,46.37,Baixado,40,Fase 2 - 30 a 60 dias,194.14
20556,106891,DOC-2449,9,735,20,5-4207,2026-05-25,2026-08-08,1457.64,1457.64,0.00,25.46,Baixado,75,Fase 3 - 61 a 90 dias,69.43
69163,106892,DOC-9758,21,132,18,4-6173,2025-06-05,2025-08-06,1667.17,1667.17,0.00,25.07,Baixado,62,Fase 3 - 61 a 90 dias,58.23
73076,106893,DOC-7043,2,834,20,7-3023,2026-04-05,2026-06-19,2654.46,2654.46,0.00,56.32,Baixado,75,Fase 3 - 61 a 90 dias,129.94
10005,106894,DOC-2632,44,762,20,7-3030,2024-09-25,2024-09-27,1426.73,1426.73,0.00,0.93,Baixado,2,Fase 1 - 01 a 29 dias,33.00
45804,106895,DOC-8974,51,312,18,5-4155,2024-01-25,2024-03-02,1434.71,1434.71,0.00,15.83,Baixado,37,Fase 2 - 30 a 60 dias,46.40
79681,106896,DOC-3402,31,399,71,7-1311,2024-01-28,2024-05-26,309.26,179.31,129.95,13.70,Baixado parcialmente,119,Fase 4 - 91+ dias,16.86
17000,106897,DOC-2512,34,704,20,2-2951,2026-04-25,,4791.42,0.00,4791.42,238.62,Em Aberto,141,Fase 4 - 91+ dias,338.92
15793,106898,DOC-3063,37,839,71,5-4540,2024-08-05,2024-09-08,208.50,208.50,0.00,2.23,Baixado,34,Fase 2 - 30 a 60 dias,6.74
32230,106899,DOC-1601,8,670,20,4-2238,2024-04-15,2024-04-18,4845.29,4845.29,0.00,5.05,Baixado,3,Fase 1 - 01 a 29 dias,100.51
35258,106900,DOC-9457,8,670,18,6-2370,2026-04-20,2026-04-21,2794.58,2794.58,0.00,0.91,Baixado,1,Fase 1 - 01 a 29 dias,60.22
98149,106901,DOC-4118,49,893,20,6-3528,2024-09-15,2024-11-21,4304.71,2580.94,1723.77,108.82,Baixado parcialmente,67,Fase 3 - 61 a 90 dias,175.35
90472,106902,DOC-4505,9,735,20,5-3387,2025-01-25,2025-02-25,6395.48,6395.48,0.00,46.32,Baixado,31,Fase 2 - 30 a 60 dias,182.85
23303,106903,DOC-8479,8,984,71,5-5562,2024-11-20,,330.20,0.00,330.20,53.22,Em Aberto,662,Fase 4 - 91+ dias,78.40
46660,106904,DOC-6633,8,984,20,6-9582,2024-10-20,2024-11-01,6476.82,6476.82,0.00,15.15,Baixado,12,Fase 1 - 01 a 29 dias,166.58
88411,106905,DOC-3280,42,833,18,2-6199,2024-10-28,2024-10-29,1203.90,1203.90,0.00,0.22,Baixado,1,Fase 1 - 01 a 29 dias,25.57
64789,106906,DOC-4481,31,532,18,3-2917,2024-01-28,2024-02-18,4357.13,4357.13,0.00,23.44,Baixado,21,Fase 1 - 01 a 29 dias,129.80
47461,106907,DOC-7062,58,636,67,7-4829,2024-12-28,,647.49,0.00,647.49,68.55,Em Aberto,624,Fase 4 - 91+ dias,145.90
22975,106908,DOC-9419,58,636,18,6-3184,2024-11-28,,2303.73,0.00,2303.73,350.42,Em Aberto,654,Fase 4 - 91+ dias,589.49
10005,106909,DOC-3450,44,762,20,7-3030,2024-05-25,2025-01-24,1447.11,1447.11,0.00,84.34,Baixado,244,Fase 4 - 91+ dias,127.58
18379,106910,DOC-8159,42,833,20,6-5468,2026-06-10,,1416.32,0.00,1416.32,38.63,Em Aberto,95,Fase 4 - 91+ dias,78.67
17437,106911,DOC-8383,63,189,20,2-7581,2025-06-10,2025-07-06,2269.67,1515.09,754.58,16.30,Baixado parcialmente,26,Fase 1 - 01 a 29 dias,63.99
18228,106912,DOC-2859,21,323,67,2-6964,2025-06-10,2025-06-10,1600.84,1600.84,0.00,0.00,Baixado,0,Fase 1 - 01 a 29 dias,0.00
68696,106913,DOC-6270,23,927,20,6-2792,2024-08-20,2025-03-11,1798.23,982.13,816.10,105.51,Baixado parcialmente,203,Fase 4 - 91+ dias,172.27
71542,106914,DOC-7404,19,913,71,3-4544,2024-07-05,2024-07-09,856.19,856.19,0.00,1.05,Baixado,4,Fase 1 - 01 a 29 dias,20.34
97687,106915,DOC-4739,16,529,67,5-3387,2026-04-28,,915.55,0.00,915.55,43.89,Em Aberto,138,Fase 4 - 91+ dias,55.80
51430,106916,DOC-5777,19,858,18,4-2428,2025-11-10,,1606.84,0.00,1606.84,121.95,Em Aberto,307,Fase 4 - 91+ dias,181.67
93802,106917,DOC-6010,31,532,18,6-5675,2024-07-15,2024-07-22,3111.59,3111.59,0.00,6.40,Baixado,7,Fase 1 - 01 a 29 dias,63.31
59640,106918,DOC-7111,42,689,20,4-7789,2025-12-05,,6667.91,0.00,6667.91,500.53,Em Aberto,282,Fase 4 - 91+ dias,804.58
62147,106919,DOC-9913,19,913,20,6-1478,2026-08-20,,5013.92,0.00,5013.92,26.26,Em Aberto,24,Fase 1 - 01 a 29 dias,148.87
32854,106920,DOC-9269,9,684,18,4-8407,2026-02-20,2026-06-30,1928.94,1928.94,0.00,98.36,Baixado,130,Fase 4 - 91+ dias,118.04
45812,106921,DOC-6453,8,984,20,5-3820,2025-07-05,2025-07-31,3990.29,1388.10,2602.19,15.43,Baixado parcialmente,26,Fase 1 - 01 a 29 dias,127.19
54612,106922,DOC-6747,44,762,71,5-5390,2026-06-28,2026-07-23,753.84,753.84,0.00,3.41,Baixado,25,Fase 1 - 01 a 29 dias,21.39
70057,106923,DOC-2444,9,684,20,2-4557,2025-11-10,2026-06-14,2027.54,2027.54,0.00,98.89,Baixado,216,Fase 4 - 91+ dias,211.01
93989,106924,DOC-6771,21,132,18,6-7490,2025-10-25,2025-10-30,3044.98,2451.28,593.70,3.65,Baixado parcialmente,5,Fase 1 - 01 a 29 dias,56.23
58747,106925,DOC-2449,49,840,18,2-1407,2026-07-25,,2849.58,0.00,2849.58,38.37,Em Aberto,50,Fase 2 - 30 a 60 dias,106.32
68062,106926,DOC-9673,31,532,18,2-4204,2024-03-20,2024-04-05,2867.28,2867.28,0.00,13.06,Baixado,16,Fase 1 - 01 a 29 dias,83.06
82101,106927,DOC-9674,9,735,20,2-5314,2024-06-20,2024-06-28,3827.07,3827.07,0.00,9.87,Baixado,8,Fase 1 - 01 a 29 dias,89.93
92020,106928,DOC-1311,8,670,20,2-1059,2026-03-25,,1225.48,0.00,1225.48,54.17,Em Aberto,172,Fase 4 - 91+ dias,93.37
88779,106929,DOC-7323,23,683,20,4-2238,2025-02-15,2025-05-04,5340.87,5340.87,0.00,69.02,Baixado,78,Fase 3 - 61 a 90 dias,271.93
16089,106930,DOC-6874,34,704,20,2-9402,2024-06-05,2024-06-08,5346.28,5346.28,0.00,4.87,Baixado,3,Fase 1 - 01 a 29 dias,116.98
35109,106931,DOC-8836,42,833,18,3-1548,2025-11-25,2025-12-16,1263.42,365.93,897.49,6.94,Baixado parcialmente,21,Fase 1 - 01 a 29 dias,36.57
17372,106932,DOC-6091,47,100,20,6-7198,2024-03-20,2024-04-23,1428.52,558.45,870.07,18.12,Baixado parcialmente,34,Fase 2 - 30 a 60 dias,38.16
79908,106933,DOC-4527,58,636,18,6-4539,2024-08-25,,1858.21,0.00,1858.21,402.74,Em Aberto,749,Fase 4 - 91+ dias,472.85
84389,106934,DOC-1573,28,130,18,2-4328,2026-05-20,2026-07-30,2567.13,2567.13,0.00,30.50,Baixado,71,Fase 3 - 61 a 90 dias,118.02
68971,106935,DOC-1454,44,286,20,3-9986,2024-07-15,2024-08-27,5592.73,5592.73,0.00,85.78,Baixado,43,Fase 2 - 30 a 60 dias,182.95
61132,106936,DOC-1643,2,620,20,4-3413,2024-03-28,2024-09-20,1277.03,1277.03,0.00,69.13,Baixado,176,Fase 4 - 91+ dias,111.49
28747,106937,DOC-6575,47,100,18,7-9844,2026-07-05,2026-07-31,1930.18,1930.18,0.00,10.70,Baixado,26,Fase 1 - 01 a 29 dias,54.04
58946,106938,DOC-1629,10,387,20,7-2327,2024-06-10,2024-11-03,1940.82,1940.82,0.00,47.95,Baixado,146,Fase 4 - 91+ dias,129.62
26936,106939,DOC-7950,56,720,39,3-8323,2025-07-10,2025-09-04,2204.13,2204.13,0.00,47.09,Baixado,56,Fase 2 - 30 a 60 dias,81.13
58115,106940,DOC-2253,2,834,18,2-1404,2026-06-05,2026-07-26,3001.41,3001.41,0.00,30.72,Baixado,51,Fase 2 - 30 a 60 dias,116.58
97027,106941,DOC-5703,63,189,20,6-6246,2025-10-10,2025-12-29,4414.92,4414.92,0.00,76.78,Baixado,80,Fase 3 - 61 a 90 dias,220.42
53547,106942,DOC-6777,9,684,20,2-7913,2026-08-28,,6308.84,0.00,6308.84,21.55,Em Aberto,16,Fase 1 - 01 a 29 dias,157.44
88779,106943,DOC-2913,23,683,20,4-2238,2025-06-15,2025-11-27,5148.99,2319.83,2829.16,173.86,Baixado parcialmente,165,Fase 4 - 91+ dias,355.85
96856,106944,DOC-2900,49,893,20,3-8736,2024-05-10,2024-08-07,1407.97,1407.97,0.00,40.49,Baixado,89,Fase 3 - 61 a 90 dias,77.90
34745,106945,DOC-2912,47,100,20,3-5565,2024-12-15,2024-12-17,5905.34,4617.63,1287.71,1.62,Baixado parcialmente,2,Fase 1 - 01 a 29 dias,128.51
48031,106946,DOC-8779,58,636,71,3-6775,2024-03-20,2024-03-30,349.31,349.31,0.00,0.48,Baixado,10,Fase 1 - 01 a 29 dias,8.05
15417,106947,DOC-5264,47,195,20,6-4646,2025-12-10,2026-01-05,4729.61,4729.61,0.00,23.33,Baixado,26,Fase 1 - 01 a 29 dias,123.32
92611,106948,DOC-9651,8,670,18,2-7253,2024-02-15,2024-02-18,735.92,735.92,0.00,0.72,Baixado,3,Fase 1 - 01 a 29 dias,14.26
71542,106949,DOC-4601,19,913,71,3-4544,2024-05-05,2024-06-03,872.41,872.41,0.00,10.12,Baixado,29,Fase 1 - 01 a 29 dias,22.11
65792,106950,DOC-8128,56,720,20,2-5439,2024-09-25,2024-10-28,2634.87,2029.43,605.44,32.55,Baixado parcialmente,33,Fase 2 - 30 a 60 dias,71.72
89160,106951,DOC-5811,63,189,67,7-6437,2024-03-15,2025-06-04,1246.03,1246.03,0.00,119.36,Baixado,446,Fase 4 - 91+ dias,223.67
43599,106952,DOC-8697,10,785,20,7-9298,2024-01-25,,1891.71,0.00,1891.71,590.49,Em Aberto,962,Fase 4 - 91+ dias,707.25
29826,106953,DOC-1390,42,689,18,2-5813,2025-05-28,2025-07-02,2426.86,2426.86,0.00,31.91,Baixado,35,Fase 2 - 30 a 60 dias,85.80
45674,106954,DOC-1302,31,399,18,5-5816,2025-09-15,2025-09-23,1218.57,1218.57,0.00,2.51,Baixado,8,Fase 1 - 01 a 29 dias,30.20
22975,106955,DOC-9679,58,636,18,6-3184,2024-06-28,2024-09-30,2315.41,882.26,1433.15,53.38,Baixado parcialmente,94,Fase 4 - 91+ dias,133.73
43145,106956,DOC-6656,63,189,20,5-5390,2025-04-05,2025-05-13,3627.64,2489.69,1137.95,30.88,Baixado parcialmente,38,Fase 2 - 30 a 60 dias,109.62
63094,106957,DOC-7490,16,658,18,6-9700,2024-05-10,2024-08-06,3387.80,3387.80,0.00,47.89,Baixado,88,Fase 3 - 61 a 90 dias,159.45
97970,106958,DOC-4347,51,312,71,4-7713,2025-01-25,,257.69,0.00,257.69,41.24,Em Aberto,596,Fase 4 - 91+ dias,60.09
51430,106959,DOC-1407,19,858,18,4-2428,2025-03-10,2025-03-15,1641.33,1641.33,0.00,1.21,Baixado,5,Fase 1 - 01 a 29 dias,37.74
17974,106960,DOC-3941,47,100,20,7-6877,2026-05-28,2026-07-03,5159.12,5159.12,0.00,30.43,Baixado,36,Fase 2 - 30 a 60 dias,143.87
49148,106961,DOC-2548,31,399,20,3-3301,2026-05-28,,1681.66,0.00,1681.66,33.78,Em Aberto,108,Fase 4 - 91+ dias,98.75
59236,106962,DOC-9734,17,792,18,2-7040,2024-02-10,2024-02-12,4296.87,4296.87,0.00,2.64,Baixado,2,Fase 1 - 01 a 29 dias,96.57
12009,106963,DOC-8683,47,100,20,4-5514,2024-03-20,2024-04-09,4033.43,2187.98,1845.45,10.77,Baixado parcialmente,20,Fase 1 - 01 a 29 dias,98.99
22864,106964,DOC-1287,28,623,18,4-7628,2026-05-28,,4196.43,0.00,4196.43,117.29,Em Aberto,108,Fase 4 - 91+ dias,248.88
91681,106965,DOC-5770,10,387,20,3-7456,2024-02-05,2024-02-15,6602.64,6602.64,0.00,19.43,Baixado,10,Fase 1 - 01 a 29 dias,155.10
76464,106966,DOC-3986,63,189,71,4-5557,2024-07-28,2024-09-24,249.34,249.34,0.00,3.14,Baixado,58,Fase 2 - 30 a 60 dias,10.25
69627,106967,DOC-8382,56,720,20,6-7082,2026-04-28,,3612.05,0.00,3612.05,90.73,Em Aberto,138,Fase 4 - 91+ dias,251.24
51430,106968,DOC-5403,19,858,18,4-2428,2025-01-10,2025-02-13,1633.66,1633.66,0.00,12.97,Baixado,34,Fase 2 - 30 a 60 dias,53.02
15793,106969,DOC-6469,37,839,71,5-4540,2024-07-05,2024-07-12,208.14,208.14,0.00,0.23,Baixado,7,Fase 1 - 01 a 29 dias,4.95
69331,106970,DOC-6392,31,532,39,6-7082,2024-06-10,,2214.44,0.00,2214.44,409.92,Em Aberto,825,Fase 4 - 91+ dias,595.55
96856,106971,DOC-4750,49,893,20,3-8736,2024-09-10,2024-09-19,1485.52,1485.52,0.00,2.90,Baixado,9,Fase 1 - 01 a 29 dias,37.79
70064,106972,DOC-1331,16,658,20,3-4811,2024-08-15,2024-08-16,2271.33,2271.33,0.00,0.51,Baixado,1,Fase 1 - 01 a 29 dias,50.94
79461,106973,DOC-5675,51,312,18,6-9582,2024-08-25,,2288.65,0.00,2288.65,630.15,Em Aberto,749,Fase 4 - 91+ dias,608.93
16983,106974,DOC-9094,9,684,20,5-6500,2026-03-28,2026-06-14,2642.67,2642.67,0.00,57.30,Baixado,78,Fase 3 - 61 a 90 dias,126.49
85024,106975,DOC-9265,34,376,20,2-3529,2025-12-05,2025-12-05,4940.16,4940.16,0.00,0.00,Baixado,0,Fase 1 - 01 a 29 dias,0.00
71421,106976,DOC-5087,19,913,18,6-4539,2026-01-25,2026-04-14,3221.77,3221.77,0.00,60.16,Baixado,79,Fase 3 - 61 a 90 dias,161.68
67625,106977,DOC-7536,10,785,20,5-1753,2024-06-28,2024-07-17,4082.73,4082.73,0.00,15.40,Baixado,19,Fase 1 - 01 a 29 dias,105.05
35021,106978,DOC-4704,44,762,20,5-1144,2025-01-10,2025-02-28,5115.03,5115.03,0.00,41.26,Baixado,49,Fase 2 - 30 a 60 dias,166.72
88779,106979,DOC-2243,23,683,20,4-2238,2025-08-15,2025-09-07,5254.33,3521.51,1732.82,30.74,Baixado parcialmente,23,Fase 1 - 01 a 29 dias,145.46
99603,106980,DOC-3152,51,312,67,5-3513,2025-08-05,2025-08-23,928.85,928.85,0.00,4.14,Baixado,18,Fase 1 - 01 a 29 dias,26.03
37958,106981,DOC-3846,23,927,18,3-3080,2025-03-10,2025-04-24,4605.49,3024.03,1581.46,31.36,Baixado parcialmente,45,Fase 2 - 30 a 60 dias,183.44
55403,106982,DOC-6639,34,704,20,7-6516,2026-07-10,2026-08-20,5291.96,2157.53,3134.43,33.72,Baixado parcialmente,41,Fase 2 - 30 a 60 dias,198.10
96852,106983,DOC-3593,8,670,18,5-2443,2025-11-15,2025-12-21,2073.27,2073.27,0.00,11.43,Baixado,36,Fase 2 - 30 a 60 dias,75.68
69006,106984,DOC-5597,49,840,20,5-8895,2026-08-28,,1528.26,0.00,1528.26,9.21,Em Aberto,16,Fase 1 - 01 a 29 dias,42.02
13756,106985,DOC-3786,34,376,18,3-9348,2025-07-10,2026-02-14,4276.51,4276.51,0.00,374.11,Baixado,219,Fase 4 - 91+ dias,394.31
